,FoodID,food_name,cook,taste,time,주재료
224,224,['종엽향 닭날개'],['찌다'],['일상적인 맛'],['30분'],"['닭날개 중','12마리']"
225,225,['원튀김'],['튀기다'],['단맛'],['10분'],"['탕원','6개']"
226,226,['자체 제작 황금 패티 버거'],['베이킹'],['단맛'],['30분'],"['고근밀가루','400g','저근밀가루','100g','돼지고기(마른)','400g','단옥수수','1뿌리']"
227,227,['동북특색 닭도리탕 두부꼬치'],['끓이다'],['일상적인 맛'],['90분'],"['닭','1마리','건두부','5장']"
228,228,['동북 미트 스텝'],['볶다'],['장맛'],['30분'],"['돼지 등심','250g','피망','1뿌리']"
229,229,['파인애플 수육'],['볶다'],['새콤달콤한 맛'],['10분'],"['돼지 등심','300g','파인애플','200g']"
230,230,['목이버섯 피망 오이무침'],['비비다'],['신맛'],['10분'],"['오이','1대','검은목이버섯','8송이','피망','1개']"
231,231,['동북시래기만두'],['끓이다'],['일상적인 맛'],['30분'],"['돼지고기소','400g','동북산채','300g','만두피','700g']"
232,232,['콩계란탕'],['끓이다'],['단맛'],['15분'],"['모두','120g','계란','4개','물','1500g']"
233,233,['나의 최애 - 고구마 뽑기'],['튀기다'],['단맛'],['30분'],"['고구마','하나']"
234,234,['고마채 계란탕'],['끓이다'],['일상적인 맛'],['10분'],"['고마채','적당량','계란','적당량']"
235,235,['회향계란칩'],['굽다'],['일상적인 맛'],['5분'],"['회향','200g','통밀가루','150g']"
236,236,['명태구이'],['태우다'],['짠맛'],['30분'],"['명태','4마리']"
237,237,['도라지나물'],['비비다'],['신맛'],['5분'],"['도라지','200그램']"
238,238,['강낭콩 감자찜'],['찜'],['일상적인 맛'],['30분'],"['강낭콩','500g','감자','2개']"
239,239,['강낭콩 새우수제비'],['끓이다'],['짠맛'],['10분'],"['밀가루','220g','강낭콩','150g','새우','100g']"
240,240,['잡곡로과'],['베이킹'],['단맛'],['30분'],"['옥수수면','100g','중근가루','100g','옥수수유','50g','설탕','50g','계란','1개','백깨','10g','타우더','3g','베이킹소다','1g']"
241,241,['동북떡볶이'],['끓이다'],['다른 맛'],['10분'],"['떡','120g','어묵','20g']"
242,242,['바삭한 닭 날개'],['튀기다'],['짠맛'],['15분'],"['닭날개 중','9개','땅콩알(볶음)','40그램']"
243,243,['사미볶음'],['볶다'],['일상적인 맛'],['10분'],"['달걀','2개','새우','50g','목이버섯','10g','부추','2뿌리']"
244,244,['동북돼지잡이'],['찜'],['일상적인 맛'],['30분'],"['돼지 순대','1뿌리','당면','1줌','돼지고기(비)','600g','산채','500g']"
245,245,['동북사탕 쿠키'],['베이킹'],['단맛'],['30분'],"['밀가루','115g','박력밀가루','60g']"
246,246,['피망 건두부'],['볶다'],['일상적인 맛'],['10분'],"['두부피','400g','피망','2개']"
247,247,['콩고물 볶음면'],['찜'],['짠맛'],['30분'],"['국수','300g','콩깍지','400g','삼겹살','100g']"
248,248,['돼지고기 감자 당근 찜'],['찜'],['일상적인 맛'],['30분'],"['돼지고기','반근','당근','1뿌리','감자','4개']"
249,249,['대나무 통조림 찜밥'],['찌다'],['짠맛'],['30분'],"['쌀','1사발']"
250,250,['가마보쌈은 먹어도 질리지 않는 동북정!'],['튀기다'],['새콤달콤한 맛'],['5분'],"['돼지 등심','150g','당근','20g','계란','1개','전분','10g','경파','15g','백초','90g','설탕','50g']"
251,251,['고구마구이'],['베이킹'],['단맛'],['60분'],"['고구마','7개']"
252,252,['간단해도 좋은 재료가 필요해 - 갈비 납 볶음밥'],['뜸들이다'],['짠맛'],['90분'],"['쌀','450g','광식소시지','220g','갈비','170g','유채','5알','대파','30g','강','20g','물','550g','갈비젓갈즙','1인분','돼지기름','20g','식물유','5g']"
253,253,['동북앵두고기'],['튀기다'],['새콤달콤한 맛'],['10분'],"['돼지고기','350g','소금','1g','전분','150g']"
254,254,['러시아식 육개장'],['찜'],['짠맛'],['30분'],"['소고기','한근','양배추','반개']"
255,255,['매채스매싱'],['찌다'],['짠맛'],['2시간'],"['삼겹살','1000g','메말랭이','250g']"
256,256,['연지날개찹쌀밥'],['찌다'],['짠맛'],['60분'],"['닭날개 중','10개','건표고버섯','7송이','찹쌀','300g','건연잎','1장']"
257,257,['양고기 동과탕'],['끓이다'],['짠맛'],['15분'],"['동과','200g','양고기','200g']"
258,258,['감자 돼지고기 당면 찜'],['찜'],['단맛'],['15분'],"['감자','2개','돼지고기','50g','당면','50g']"
259,259,['흑목이버섯무침'],['비비다'],['일상적인 맛'],['10분'],"['흑목이','10그램']"
260,260,['동북향연떡전'],['달이다'],['단맛'],['10분'],"['옥수수면(흰)','400g','옥수수면(노랑)','100g']"
261,261,['왕원을 울리는 음식: 고구마 뽑기'],['볶다'],['단맛'],['15분'],"['고구마','두 조각','설탕','140g']"
262,262,['닭다리밥 게으름뱅이 필수 맛있는 덮밥'],['태우다'],['짠맛'],['30분'],"['비파다리','3마리','당근','약간','브로콜리','적당량']"
263,263,['밥벌이 지삼선'],['볶다'],['짠맛'],['15분'],"['가지','4개','토마토','1개','감자','1개','피망','2개']"
264,264,['황금미트볼 10M+'],['찌다'],['다른 맛'],['30분'],"['돼지고기','1모','호박','1모','당근','1단']"
265,265,['화생미죽'],['끓이다'],['일상적인 맛'],['30분'],"['쌀','150g','땅콩','50g']"
266,266,['토마토 스크램블'],['볶다'],['짠맛'],['15분'],"['토마토','2개','계란','3개']"
267,267,['동북대조죽'],['끓이다'],['일상적인 맛'],['90분'],"['흰조각','350그램']"
268,268,['집밥 감자찜닭'],['끓이다'],['일상적인 맛'],['30분'],"['닭틀','250g','당근','1개','감자','1개','양파','1/2개']"
269,269,['토마토수제비 계란탕'],['끓이다'],['짠맛'],['15분'],"['토마토','1개','계란','2개','물','적당량','파','한 토막']"
270,270,['피망 찹쌀 날개'],['볶다'],['향긋한 맛'],['15분'],[]
271,271,['옥수수 달고나'],['볶다'],['단맛'],['5분'],"['옥수수(생)','200g','단콩','100g','당근','100g']"
272,272,['거위찜'],['찜'],['일상적인 맛'],['30분'],"['거위','1/2마리']"
273,273,['대추 고구마 뽑기'],['실을 뽑다'],['단맛'],['30분'],"['고구마','하나','약강대추','10마리']"
274,274,['한국부대찌개'],['찜'],['신맛'],['15분'],"[팽이버섯','200g','생표고버섯','10개','라면','1봉지','애호박','반뿌리','김치','100g','계란','1알']"
275,275,['뼈다귀 강낭콩 감자찜 생옥수수'],['찜'],['일상적인 맛'],['30분'],"[등뼈, 750g, 강낭콩, 500g, 감자, 500g, 옥수수, 500g]"
276,276,['구운 냉면: 집에서 하면 더 맛있다'],['달이다'],['신맛'],['5분'],"['냉면','1장','케첩','20ml','양파','10g','고수','5g']"
277,277,['8인치 햄 옥수수 피자'],['베이킹'],['일상적인 맛'],['60분'],"['고근가루','110g','온수','60g','설탕','3g','효모(건조)','2g','소금','2g','샐러드유','3g']"
278,278,['달걀 짜장면'],['끓이다'],['장맛'],['30분'],"['상면','500g','계란','1개','달콤한 소스','150g']"
279,279,['맥주 오리 과자'],['찜'],['짠맛'],['30분'],"['오리','반개','밀가루','150g','풋고추','약간','미지근한 물','적당량']"
280,280,['신강쟁반닭'],['태우다'],['짠맛'],['30분'],"['초계','1마리','일반 밀가루','200g']"
281,281,['동북마늘가지절임'],['찌다'],['마늘향'],['10분'],"['가지','500g','마늘','3마리']"
282,282,['감자강낭콩찜'],['찜'],['짠맛'],['60분'],"['돼지고기','150g','감자','2개','강낭콩','200g','당근','1뿌리']"
283,283,['굴소스 채심'],['볶다'],['짠맛'],['5분'],"['채심','370g','홍초','5g','황초','5g','물','10ml']"
285,285,['회향계란밥전'],['달이다'],['짠맛'],['30분'],"['회향계란소','1공기','남은밥','1공기']"
286,286,['집밥 향육사'],['볶다'],['일상적인 맛'],['10분'],"['등심살','1조각','목이버섯','적당량','당근','1단']"
287,287,['등뼈백육시래기찜'],['찜'],['일상적인 맛'],['60분'],"[등뼈, 750g, 흰살, 200g, 시금치, 750g]"
288,288,['소인선 볶음'],['볶다'],['향긋한 맛'],['10분'],"['소인선','500g']"
289,289,['동분볶음'],['볶다'],['짠맛'],['15분'],"['팬','1봉지','삼겹살','150g','요주','100g','미나리','1뿌리','마늘종','1뿌리','건표고버섯','10송이','강','3쪽']"
290,290,['달래즙 손갈퀴'],['끓이다'],['짠맛'],['30분'],"['토종 돼지고기','1000g']"
291,291,['기름 적고 건강하게 삼선'],['태우다'],['일상적인 맛'],['5분'],"['동그란 가지','1개','피망','1개','감자','1개','당근','반뿌리']"
292,292,['하포 집에서 말린 해산물 말리기 대식'],['기타 작업'],['다른 맛'],['2시간'],"['해삼(즉석해삼, 항아리소금해삼, 담건해삼)','500g','야생가시새우말랭이','500g','은어말랭이','500g','야생정향어','500g','야생가시나물말랭이','500g','꽃조개말랭이','500g','담미역매듭','500g','대황어:(짠맛, 조어)','270g','야생가시고기말랭이','500g','두물김','70g']"
293,293,['티라노사우루스｜감자소불고기'],['찜'],['짠맛'],['90분'],"['양고기','500g','감자','3개']"
294,294,['갈치구이'],['태우다'],['일상적인 맛'],['5분'],"['갈치','750그램']"
295,295,['고구마 구이'],['굽다'],['일상적인 맛'],['60분'],"['고구마','4개']"
296,296,['오이 라피'],['비비다'],['향긋한 맛'],['15분'],"['오이','1뿌리','동북라피','1장','고수','한그루']"
297,297,['동북삼선육전'],['달이다'],['일상적인 맛'],['60분'],"['밀가루','200g','효모','3g','돼지고기','150g','당근','적당량','목이버섯','2송이','파','적당량']"
298,298,['부추 후라이 박스'],['달이다'],['짠맛'],['30분'],"['고근가루','500g','계란','3개','부추','300g']"
299,299,['육조파기름면'],['끓이다'],['짠맛'],['30분'],"['국수(생)','100그램']"
300,300,['감자닭다리살찜'],['볶다'],['일상적인 맛'],['10분'],"['감자','1개','닭비파다리','2뿌리','당근','반뿌리','피망','반개','양파','적당량']"
301,301,['짜장면'],['끓이다'],['장맛'],['15분'],"['돼지고기','50g','감자','하나','반죽','300g']"
302,302,['파향계란청고추채'],['볶다'],['일상적인 맛'],['30분'],"['청고추','2줄','파','3개','계란','3개']"
303,303,['추운 날의 병아리버섯찜'],['찜'],['짠맛'],['60분'],"['버섯','150g','꿩','500g','고구마가루','100g']"
304,304,['마일리 목'],['태우다'],['마늘향'],['10분'],"['닭목','5개','식물성 기름','적당량']"
305,305,['빠순이 지바 순두부 계란탕'],['볶다'],['일상적인 맛'],['10분'],"['지바 두부','100g','계란','하나','성녀과','5개','고수','5g']"
306,306,['옥수수갈비당근탕'],['찜'],['단맛'],['2시간'],"['옥수수','하나','갈비','하나','당근','하나','소금','조금','닭고기','조금','생강칩','몇 조각']"
307,307,['동북채시래기돼지당면찜'],['찜'],['짠맛'],['15분'],"['새콤한 채소','500g','돼지고기','300g','넓은 가루','200g']"
308,308,['백향과 무스'],['베이킹'],['새콤달콤한 맛'],['60분'],"['생크림','420g','백향주스','140g','크림치즈','140g','설탕','170g','우유','140g','질리딘','17g']"
309,309,['[동북명채] 고구마 뽑기'],['실을 뽑다'],['우유 냄새'],['30분'],"['고구마','500g','설탕','150g','샐러드유','1000g']"
310,310,['집밥 삼선'],['볶다'],['일상적인 맛'],['10분'],"['감자','1개','가지','1줄','피망','1개']"
311,311,['회향계란만두'],['끓이다'],['짠맛'],['30분'],"['밀가루','500g','회향','300g','계란','2개','애호박','100g','파향','50g']"
312,312,['감자통닭날개뿌리'],['뜸들이다'],['일상적인 맛'],['30분'],"['닭날개 뿌리','12개','감자','큰 감자 1개']"
313,313,"['콩나물볶음가루: 동북집밥, 상큼하고 개운해요, 슈퍼']",['볶다'],['일상적인 맛'],['10분'],"['숙주','500g','부추','10개','건고추','3개','강','2편','파','2단']"
314,314,['동북뜸 볶음'],['볶다'],['매운맛'],['5분'],"['분괴','250g','고수','1포기']"
315,315,['자제 집밥 고구마 뽑기'],['튀기다'],['단맛'],['15분'],"['고구마','2개','설탕','1공기','물','150g']"
316,316,['삼선배추말이'],['찌다'],['일상적인 맛'],['10분'],"['돼지고기','돼지 앞다리살 250g','검은목이버섯','검은목이버섯 50g','배추','300g']"
317,317,['육신 파향계'],['뜸들이다'],['짠맛'],['60분'],"['토종닭','반마리']"
318,318,['오이무침 대라피'],['비비다'],['향긋한 맛'],['10분'],"['동북대라피','200g','오이','1뿌리']"
319,319,['소유판 - 지삼선'],['볶다'],['짠맛'],['15분'],"['가지','150g','감자','100g','피망','60g']"
320,320,['피망 말린 두부채'],['볶다'],['짠맛'],['10분'],"['마른 돼지고기','100g','건두부','1장']"
321,321,['공기튀김판 오향육포'],['굽다'],['일상적인 맛'],['30분'],"['뒷다리살','400g']"
322,322,['감자소고기찜'],['볶다'],['일상적인 맛'],['60분'],"['소고기','200g','감자','3개']"
323,323,['혼돈피파오뎅'],['달이다'],['짠맛'],['10분'],"['혼돈피','150g','밀가루','50g','다진 고기','100g','계란','1개','파','50g']"
324,324,['청열윤조~ 갓계란탕'],['끓이다'],['일상적인 맛'],['10분'],"['갓','150g','계란','2개']"
325,325,['뚝배기 두부 어두탕'],['찜'],['짠맛'],['30분'],"['연어대가리','1000g','북두부','150g']"
326,326,['미나리 소고기볶음(뚝배기 버전)'],['볶다'],['일상적인 맛'],['5분'],"['소고기','300g','미나리','300g']"
327,327,['달래닭강정'],['튀기다'],['마늘향'],['10분'],"['닭다리','1마리']"
328,328,['수세미 스크램블'],['볶다'],['일상적인 맛'],['10분'],"['수세미','3개','계란','4개']"
329,329,['채향새가슴살'],['볶다'],['향긋한 맛'],['5분'],"['새가슴살','500g','두요','30g','홍고추','30g','대파','100g']"
330,330,['대게찜'],['찌다'],['짠맛'],['15분'],"['대게','4마리']"
331,331,['배추돼지당면찜'],['찜'],['짠맛'],['15분'],"['배추','적당량','당면','적당량','돼지고기','적당량','다진 마늘','적당량']"
332,332,['바우쥬스 삼선두부찜'],['뜸들이다'],['짠맛'],['30분'],"['두부','새우','게맛버섯']"
333,333,"['집밥 순두부 무침, 먹으면 두 수 ~']",['비비다'],['신맛'],['10분'],"['두부피','두장','고수','두그루','고춧가루','적당량','마늘','삼쪽']"
334,334,['돼지고기 수진 버섯 김계란탕'],['끓이다'],['짠맛'],['15분'],"['돼지고기','150g','수진버섯','200g','계란','1개','부추','몇 개','즉석김','8g']"
335,335,['뚝배기 두부팬'],['찜'],['일상적인 맛'],['15분'],"['두부','300g','배추','150g','팬','200g']"
336,336,['감자 표고버섯 뜸들이기'],['뜸들이다'],['짠맛'],['30분'],"['쌀','200g','감자','200g','표고버섯','3송이','당근','30g','옥수수','20g','청두','15g']"
337,337,['절임 광초 연잎 갈비찜'],['찌다'],['짠맛'],['2시간'],"['절임광초','250g','미숫가루찜','30g','갈비','500g','건연잎','1장']"
338,338,['두모두부계란탕'],['끓이다'],['짠맛'],['10분'],"['두부','100g','계란','1개','콩모종','50g']"
339,339,['삼선두부'],['찌다'],['짠맛'],['30분'],"['두부(북)','1모','표고버섯','8송이','베이컨','100g','대하','6개']"
340,340,['동북떡'],['찌다'],['다른 맛'],['60분'],"['찹쌀','500g']"
341,341,['탱글탱글'],['튀기다'],['일상적인 맛'],['30분'],"['쫄깃한 밀가루','220g','파우더','5g','계란','20g','물','118g','식물성 기름','15g']"
